x,y,z
-0.146155278,-0.121125795,-0.108470896
0.037763767,0.015830606,-0.276614463
0.155540782,0.159653971,-0.414942153
0.186067474,0.251172563,-0.578679009
0.174954507,0.334514863,-0.567591798
0.207869611,0.322550869,-0.433691861
0.133940159,0.255478736,-0.122102531
0.061303925,0.204090494,0.147078567
-0.010265666,0.074779639,0.356079045
-0.204023219,-0.079324881,0.471077297
-0.336372766,-0.09840426,0.377825597
-0.355432783,-0.088188571,0.165434308
-0.295009458,-0.096137484,-0.107423433
-0.195981166,0.005958032,-0.389957933
-0.090862521,0.068162267,-0.546123478
-0.014695995,0.092977559,-0.540143819
0.042740697,0.076034023,-0.423051225
0.042628907,0.051639586,-0.253295547
-0.009510847,0.021899697,-0.092160397
-0.070796323,-0.024423663,0.02775836
-0.133751103,-0.045240241,0.075393971
-0.244604145,-0.042403556,0.105093529
-0.26441772,-0.054181672,0.124880764
-0.221189769,-0.112644382,0.177747261
-0.142488317,-0.134027947,0.175565241
-0.017556846,-0.057512278,0.067217679
0.152924334,0.053177463,-0.169755678
0.245436449,0.110243751,-0.358232423
0.236406042,0.137443893,-0.486383587
0.207194269,0.132535078,-0.513053567
0.180036633,0.14532091,-0.428749144
0.180605025,0.098050624,-0.25083354
0.178289826,0.031647184,-0.082615739
0.107425862,0.009469839,0.001472411
0.048964065,0.034325463,0.031251463
0.016905341,0.039676761,-0.003531681
0.032024822,0.034597851,-0.107059276
0.017635354,0.080245503,-0.265710207
-0.01015583,0.149872582,-0.362245751
-0.056552511,0.17541385,-0.382790526
-0.083836239,0.176779293,-0.353971843
-0.113302938,0.14539982,-0.249307938
-0.138234038,0.073752634,-0.078590137
-0.219436806,-0.082170334,0.082460841
-0.339280032,-0.158108495,0.153787709
-0.396373025,-0.193630475,0.160173026
-0.384588808,-0.240048527,0.159504918
-0.343470615,-0.246110604,0.15378654
-0.254690545,-0.163801154,0.126588152
-0.143938187,-0.114705991,0.106888011
-0.051666255,-0.113523503,0.069402038
-0.019898148,-0.089254154,-0.001658873
-0.046473545,-0.084158877,-0.030285248
-0.020967494,-0.012697569,-0.033465047
0.02356036,0.030244332,-0.029914077
0.059407298,0.02203063,-0.033832127
0.058515427,0.059664487,-0.090659345
0.047603755,0.129698393,-0.194452313
0.116015576,0.175947519,-0.261468916
0.160293328,0.172481304,-0.332753699
0.145790792,0.144503163,-0.336230435
0.067149071,0.124188105,-0.288556245
-0.012276823,0.089588501,-0.249365806
-0.073312745,0.000153145,-0.23651743
-0.090290841,-0.080832363,-0.186729609
-0.08583883,-0.116133394,-0.110095867
-0.003067717,-0.095711368,0.028288521
0.093436482,-0.093387309,0.142022453
0.106583,-0.092080902,0.1724059
0.064712455,-0.054314943,0.160362411
0.065169405,-0.050139119,0.077936057
0.103819636,-0.01910276,-0.00275719
0.11662768,0.019002222,-0.110465869
0.111867041,0.050191141,-0.175399237
0.177781931,0.13342472,-0.179874337
0.229050346,0.163733349,-0.114582072
0.262688265,0.163889416,-0.098179219
0.290782178,0.150935827,-0.033591304
0.272908083,0.105814829,0.095260701
0.197108124,0.049740475,0.174670923
0.109429768,0.06351824,0.176004802
0.103913854,0.161370127,0.132782915
0.223136336,0.208582545,0.070938746
0.381305512,0.257114813,-0.04422668
0.464466172,0.292342193,-0.0991618
0.464042539,0.265306887,-0.114081137
0.390629111,0.223139478,-0.102663671
0.299853848,0.11883973,-0.064888944
0.143425926,-0.031541386,0.043118426
-0.002795257,-0.075296941,0.139126731
-0.08896372,-0.028909284,0.163086868
-0.116968109,0.009158289,0.064996496
-0.068199183,-0.007926701,-0.079463413
-0.049566744,-0.030608489,-0.265578105
-0.031380679,-0.013765491,-0.383754987
-0.038222398,-0.042554947,-0.434417253
-0.018175051,-0.104239542,-0.331202378
0.000250833,-0.134241882,-0.2013146
0.011845683,-0.148659114,0.040555882
-0.001848861,-0.166255561,0.170641229
-0.044106743,-0.156302322,0.275056712
-0.055280518,-0.150838796,0.217298935
-0.040645205,-0.104533557,0.16991233
0.028594957,-0.064612465,0.099433019
0.13169881,-0.038287937,-0.055661681
0.134823591,0.024712416,-0.137685885
0.07220608,0.078032503,-0.11629063
0.031145829,0.031890345,-0.087780575
0.028986075,0.012133505,-0.022813305
0.022647922,0.041013563,0.053517071
-0.004286208,0.001545476,0.094844522
0.071760054,0.028261633,0.196938284
-0.054302613,-0.101101829,0.199727038
-0.144292352,0.002245733,0.207526898
-0.075280757,0.038150575,0.151245039
-0.113273127,-0.094518359,-0.021872809
-0.018166027,0.026243864,-0.059704819
0.106513862,0.00347849,-0.058463295
0.168042481,-0.020786767,-0.063526423
0.112235637,-0.022903321,-0.092935473
0.059211392,-0.000570493,-0.114117378
0.028283261,-0.016639585,-0.111600426
0.032504276,-0.049430094,-0.034938042
0.069695394,-0.031488194,0.034567456
0.07596726,-0.027308863,0.109092243
0.069547163,-0.023862522,0.12649346
0.02317991,-0.06120821,0.146905548
-0.067932677,-0.061401686,0.188625214
-0.124211486,-0.056162617,0.215700268
-0.059043908,-0.041503392,0.141579385
0.015264077,-0.023502456,-0.037347442
0.087727475,-0.02046528,-0.138925656
0.085862019,0.023157588,-0.11841186
0.066376424,0.05129881,-0.023819267
0.071061833,0.067079732,0.076435589
0.06525617,0.016049218,0.165797296
0.040643487,-0.040419104,0.219149531
0.024972401,-0.03164017,0.284224353
0.020717812,-0.062313541,0.360800228
0.015418911,-0.080523736,0.335201092
0.007602502,-0.080001173,0.20210312
-0.007389096,-0.051730772,0.057437459
0.012524121,-0.01209785,-0.081671152
0.017196031,0.027597616,-0.137308868
0.042769275,0.06691139,-0.070499185
0.039082513,0.01094225,0.056619128
-0.032600622,-0.034406127,0.131733698
-0.117172482,-0.055018707,0.160672208
-0.188484563,-0.122504098,0.109835755
-0.202181519,-0.158595986,0.006093056
-0.204951531,-0.101736035,-0.110306879
-0.174583592,-0.022558453,-0.212058112
-0.091440321,-0.002197802,-0.241992647
-0.025582057,0.031289457,-0.157892222
-0.034885143,0.021326281,-0.061270169
-0.040116778,-0.069334818,0.097083241
-0.006498564,-0.10160101,0.295413271
0.003969598,-0.127019529,0.45204994
-0.010921924,-0.133275083,0.473273346
-0.030656872,-0.099068862,0.320447759
-0.011609345,-0.098932083,0.076710315
-0.005608803,-0.044358197,-0.158073424
-0.020700733,0.018545711,-0.322017201
-0.088918666,0.058204352,-0.402857747
-0.092802586,0.073642744,-0.335045609
-0.070216519,0.074293317,-0.157217099
-0.066753989,0.036637832,0.058829206
-0.066422793,-0.001848843,0.188176301
-0.026721007,-0.009810615,0.206520936
0.028041054,-0.016701544,0.158705876
0.109993064,-0.027225861,0.075422613
0.171364045,-0.049264089,0.039472763
0.141084879,-0.015725977,0.058225979
0.082413504,0.021754736,0.048884735
0.015220101,0.023185061,0.00901625
-0.011770408,-0.013778935,-0.04408581
-0.01847671,-0.010458266,-0.029802433
0.003973351,-0.003064064,0.052564884
0.047427992,-0.034626492,0.111899702
0.056668023,-0.017436872,0.143703538
0.057076119,-0.007792261,0.160264212
0.057152929,-0.026321021,0.128723411
0.031306152,0.011318682,0.069562781
0.0186534,0.022792847,-0.006323358
0.033039661,0.038483752,-0.058092123
0.049453365,0.030895489,-0.084120883
0.043730982,-0.004207973,-0.060690908
0.008734652,-0.008705869,-0.018615269
-0.028812399,-0.044590252,0.00910802
-0.016778052,-0.080464699,0.029083471
-0.056410175,-0.09323884,0.001945289
-0.110050402,-0.060873279,0.020886136
-0.125663238,-0.032119478,0.068480247
-0.046748841,-0.018623452,0.024901802
0.005362701,-0.028835634,-0.098314828
-0.000224411,0.002478373,-0.181933607
-0.009552773,0.063471478,-0.198380884
-0.039547354,0.042082653,-0.154785488
-0.117253867,0.010630115,-0.052178516
-0.203575494,0.001236264,-0.026380642
-0.185008813,-0.034913492,0.014245967
-0.06650548,-0.016039865,0.143449271
0.075285269,0.014486791,0.249015093
0.125637564,-0.008051205,0.215917125
0.097750326,0.031115269,0.119061264
0.041781141,0.005872107,0.009192776
0.010106776,-0.016826632,-0.089274028
-0.047159687,-0.05673311,-0.105977326
-0.099698702,-0.05989362,-0.039486207
-0.148360277,-0.043368017,0.035285833
-0.137191881,-0.021689854,0.076503394
-0.103702887,0.003926818,0.090064886
-0.087239636,0.026392332,0.07485738
-0.093771084,0.053583706,0.042711014
-0.095381478,0.059873746,0.009182254
-0.064890551,0.041685179,-0.029409634
-0.022912258,0.056628481,-0.031486441
0.022554499,0.098978845,-0.008366846
0.066115029,0.097480131,0.035835868
0.13506983,0.081105919,0.12353461
0.201318746,0.056779287,0.216119954
0.198751124,0.017890461,0.279240135
0.201013973,0.013596564,0.30267128
0.218290869,-0.015203414,0.241659469
0.137145101,-0.014569208,0.160281163
0.057424453,0.004917583,0.04945932
-0.032163659,0.001866963,-0.05384791
-0.11271879,-0.011855273,-0.160846396
-0.127712379,-0.02108955,-0.285687996
-0.111537298,-0.042207741,-0.370706705
-0.020949612,-0.029455227,-0.417765393
0.03041725,-0.012890461,-0.418432917
0.053752021,0.008930325,-0.302851312
0.035126651,0.015443653,-0.191067931
0.006031389,-0.014636428,-0.092151629
-0.004310794,-0.020941081,-0.025477556
-0.026479253,-0.073946695,0.028404841
-0.059494054,-0.09370412,0.071968673
-0.052260979,-0.10973171,0.020390462
0.014076977,-0.098906949,-0.075596801
0.059088487,-0.083444007,-0.104161216
0.079366154,-0.007138766,-0.062677113
0.079146136,0.01615034,-0.00320318
0.044707239,0.05073007,-0.006195932
0.008120863,0.06941139,-0.018585458
-0.007380457,0.060301616,0.008947861
0.018592564,0.032713352,0.071169632
0.049205217,0.025516134,0.098388478
0.077759029,-0.000609072,0.040837622
0.092036132,0.018260464,-0.051406362
0.04028365,0.045702013,-0.077736151
0.029312339,0.049312605,-0.033852001
0.030191926,0.059240709,0.023925065
0.003792177,0.031583471,0.076484105
-0.037554746,-0.015987843,0.076070848
-0.046750892,-0.033186815,0.069824062
-0.022883502,-0.030105215,0.0677607
-0.032706895,-0.044420156,0.137495915
-0.037618505,-0.059301499,0.141259652
-0.054075892,-0.068500705,0.098482586
-0.057731437,-0.074824063,0.072407065
-0.0715363,-0.019294483,0.002381927
-0.030294025,0.026826632,-0.045558805
0.045386097,0.075721304,-0.054111529
0.095914306,0.066740125,-0.063597151
0.085652806,0.062463178,-0.027500586
0.049032189,0.05530863,-0.023388474
0.028080824,0.038199675,-0.051632572
-0.001079438,0.021078444,-0.005301029
0.036265455,-0.01188333,0.007988076
0.084122509,-0.039831075,-0.016630817
0.075470726,-0.016027006,-0.027475451
0.051028889,0.0120733,-0.084574472
0.019053605,0.02813187,-0.130453595
-0.002363624,0.022531565,-0.180325587
-0.02931844,0.042878188,-0.159369893
-0.017875666,0.036627895,-0.113050041
0.028774834,0.024284546,-0.108248778
0.029877754,-0.029123219,-0.082276717
0.000481326,-0.03561901,-0.029407296
-0.029701073,-0.035448915,0.011627894
-0.051141866,-0.06630641,0.02042904
-0.05889016,-0.056530866,-0.009925182
-0.042325741,-0.013285014,-0.03534487
0.014170729,-0.000557049,-0.060658759
0.061678056,0.011023498,-0.014028525
0.073581442,-0.017430443,0.03944646
0.036504579,-0.053826283,0.060983169
0.018792854,-0.049930444,0.101094814
0.03227275,-0.032696985,0.027013679
0.056436337,0.020650574,-0.101361356
0.066801354,0.052875266,-0.226104173
0.094072533,0.090478143,-0.250382874
0.112924862,0.077532152,-0.153210202
0.11569102,0.059394438,-0.020732991
0.053208735,0.045126843,0.10033552
0.040999991,0.033876551,0.148288527
0.091267814,0.019986557,0.091503979
0.159475509,0.052540335,0.024215573
0.232299429,0.105377022,-0.024307343
0.311105236,0.119472767,-0.046392333
0.380275475,0.149702486,-0.025423195
0.381037983,0.127388947,0.047403556
0.275731323,0.047455579,0.141276603
0.135419839,-0.043473231,0.288712312
0.061918842,-0.076043375,0.555559999
-0.0606459,-0.126787474,0.811021784
-0.122784778,-0.128897014,0.836883955
-0.144016129,-0.108524088,0.634143706
-0.114164724,-0.056010057,0.401480029
-0.034448103,0.032978725,0.20843583
0.043853846,0.074075875,0.157203071
0.042909999,0.065180036,0.136176649
-0.007962677,0.064898881,0.119642863
-0.105401489,0.040153731,0.04595628
-0.184018706,-0.000564648,-0.038429976
-0.193678369,-0.028941432,-0.087721538
-0.157494436,-0.065061962,-0.122239894
-0.140983712,-0.047588265,-0.196622058
-0.068014191,-0.032620998,-0.282020121
-0.012498658,-0.081171386,-0.379238971
-0.021576265,-0.089302085,-0.402044093
-0.092156708,-0.08571429,-0.41869829
-0.142678706,-0.087650226,-0.371094243
-0.149438519,-0.094428927,-0.32797757
-0.149966443,-0.065472297,-0.308219561
-0.066427323,-0.014797756,-0.299416077
0.050799866,-0.003113748,-0.288584302
0.097231718,-0.033146483,-0.242156898
0.081326467,-0.05928221,-0.182865335
-0.020077094,-0.111142161,-0.162078568
-0.120161124,-0.096661216,-0.148427643
-0.154331753,-0.073367434,-0.114143097
-0.121516612,-0.03804653,-0.063178633
-0.069620676,0.049642275,-0.028517654
-0.025827145,0.105229722,-0.005443652
0.007237596,0.11490882,0.002327566
-0.013745763,0.091823713,-0.008956044
-0.042866479,0.056709729,0.032770635
-0.070064794,-0.016930677,0.175023974
-0.095526979,-0.062804539,0.310586875
-0.151117029,-0.110431383,0.412881128
-0.117214887,-0.072291914,0.31592999
-0.010543487,-0.029233109,0.126726684
0.057406982,-0.014883681,0.008707038
0.087296719,-0.049985389,-0.116696873
0.044093628,-0.082068042,-0.235554138
0.013596189,-0.126163789,-0.242590613
0.002495004,-0.116367787,-0.169523623
0.017555877,-0.096965752,-0.080177699
0.016033125,-0.061299395,-0.023788872
0.048591807,-0.01106383,-0.029913492
0.047018694,0.018312486,-0.04371347
0.02402195,0.019877251,-0.097971714
0.009572879,0.047301849,-0.141495214
0.019455638,0.024333646,-0.126485861
0.040380407,0.027142858,-0.046039867
0.088401721,0.049058338,0.025046763
0.190982481,0.045040919,0.132664257
0.256470487,0.066464231,0.225634217
0.288411649,0.078565587,0.240685071
0.243719799,0.112773562,0.185676301
0.182632805,0.104152448,0.084454645
0.178804588,0.065749945,-0.050092357
0.189101599,0.054063014,-0.163735103
0.173250863,0.020604397,-0.142407068
0.149465599,-0.007015432,-0.079410806
0.171668855,-0.000890811,-0.040323243
0.15413276,-0.025852819,-0.021900866
0.069181782,-0.020645898,0.063068743
0.017252885,-0.073936174,0.079984222
-0.011014383,-0.134288643,0.084249478
-0.09189339,-0.175811909,0.112389531
-0.160690876,-0.211604523,0.133891169
-0.14990842,-0.230514391,0.011280103
-0.132653544,-0.166444946,-0.055505614
-0.172328177,-0.104569212,-0.141384739
-0.167699074,-0.108572018,-0.089923432
-0.155396441,-0.101679336,-0.04779051
-0.164837986,-0.107224111,-0.00934066
-0.166850531,-0.139197458,-0.026544308
-0.204216166,-0.145185885,0.01685352
-0.191602622,-0.090564653,0.092917353
-0.112189268,-0.098266313,0.146103584
-0.028447648,-0.051371875,0.15691607
0.033216306,0.042193713,0.138742116
0.080393396,0.042295419,0.171409291
0.095435273,0.013801146,0.274027369
0.065407168,0.008067571,0.407526323
0.071332914,0.014740473,0.422310051
0.10484781,0.006758242,0.373607103
0.11872647,0.005761048,0.335701443
0.094912664,0.012428689,0.277673617
0.038230567,0.010597966,0.215806651
-0.032700255,0.012488895,0.128631056
-0.051062225,-0.013788287,-0.006980945
-0.072108009,-0.030966801,-0.08990765
-0.106344168,0.002009002,-0.115827104
-0.104126017,0.009348259,-0.088370942
-0.069444845,-0.03147475,-0.071781626
-0.065630867,-0.050171267,-0.030324411
-0.070578169,-0.048690673,0.023945524
-0.099399884,-0.077667177,0.05359715
-0.11764842,-0.072749594,0.112047586
-0.104513546,-0.045979661,0.134357033
-0.072817874,-0.064430679,0.104042558
-0.042304799,-0.067739657,0.019775545
0.047050012,-0.049649874,-0.064255322
0.089146228,-0.048403089,-0.058308981
0.107075003,-0.067757193,0.009086977
0.084625426,-0.031559506,0.030654666
0.101955084,-0.008595979,0.024119711
0.084531501,-0.002964695,0.026983869
0.027315041,0.002749591,0.008237082
-0.047468228,0.003972995,0.013030162
-0.050125707,0.068131287,-0.042983402
-0.014427765,0.083261636,-0.080048519
0.012916168,0.055067807,-0.101976273
-0.02229624,0.042725043,-0.134711253
-0.059823459,0.031532033,-0.154437698
-0.125693185,-0.05074936,-0.131867554
-0.219032956,-0.086997315,-0.108406014
-0.290819441,-0.09325696,-0.118263976
-0.296477247,-0.118758481,-0.08599486
-0.259634851,-0.125444827,-0.055048518
-0.214784523,-0.109614805,-0.043172787
-0.128479811,-0.093617026,-0.007443886
-0.053202657,-0.057240475,0.082951839
-0.026106613,-0.018868951,0.12966566
-0.066765437,0.012570143,0.160590375
-0.11634805,0.06971651,0.117594114
-0.108355554,0.089213238,0.052002574
-0.037994501,0.095915366,-0.018013796
0.110796353,0.055390463,-0.04285656
0.223160009,-0.00179156,0.064632339
0.27327772,0.00957856,0.195880884
0.263710576,-0.042248658,0.280154912
0.14443503,-0.088950788,0.292121244
0.005568719,-0.088384386,0.250935832
-0.071344838,-0.04990531,0.14601766
-0.052061949,-0.038044192,-0.02066168
-0.047482914,0.023128947,-0.190526664
-0.042265577,0.063430562,-0.362152227
-0.006047878,0.070667527,-0.405641825
-0.00567542,0.077069796,-0.355798474
0.015062535,0.088246439,-0.235166016
0.028483437,0.071886256,-0.116812023
0.033897187,0.058943772,-0.028644495
0.027132819,0.032036476,0.018258126
0.04035541,-0.00253624,0.047194297
0.062181786,-0.011465981,0.081511578
0.114718019,0.026585809,0.051911389
0.164684092,0.058919806,0.019343583
0.174635669,0.050588616,0.009462825
0.166272457,0.051828387,-0.007193126
0.17973248,0.005770985,0.033281507
0.126230333,-0.028494273,0.05324293
0.062097847,-0.022670097,0.08753566
0.021385016,-0.016738369,0.068549805
0.004446145,0.002960019,0.057207157
0.030053277,0.015675124,0.04138415
0.071069076,0.022147534,0.041160278
0.097258524,0.03552198,0.071660046
0.09723497,0.04781506,0.084826986
0.105967581,-0.001389409,0.083728085
0.073808885,-0.032478374,0.081834234
-0.029619151,-0.032547932,0.066771105
-0.126766203,-0.028005613,0.071273092
-0.160777933,-0.035049102,0.056610945
-0.155279044,-0.048449266,0.013778935
-0.121131229,-0.036659459,-0.028064065
-0.102615658,-0.019990649,-0.057922612
-0.065433522,-0.002230536,-0.081332129
-0.026592896,0.029389176,-0.091759415
0.004780951,0.073643913,-0.08330606
0.010960701,0.065647069,-0.104914665
0.008272249,0.080774495,-0.095271807
0.019214531,0.130045599,0.007836685
0.071313999,0.098410105,0.091824882
0.114576903,0.093335871,0.106911392
0.133251903,0.08413725,0.018024317
0.172755682,0.019724107,-0.043831543
0.167609022,-0.009736381,0.058399582
0.12744518,-0.023815175,0.256362533
0.082915005,-0.049191024,0.346489379
-0.022060598,-0.178321846,0.38740065
-0.136109119,-0.103380295,0.259254163
-0.223544588,-0.109203887,0.272972307
0.068052778,0.080248426,0.359264105
0.367842657,0.046999652,0.209570971
0.200327616,-0.026785131,-0.325448929
-0.156464783,0.154451142,-0.443207878
-0.287170672,0.10668752,-0.530088873
-0.345249133,0.032810383,-0.399465182
-0.325040786,0.042193713,-0.18515783
-0.188704435,0.083228318,0.071948799
-0.088408379,-0.070287588,0.222934895
0.093122484,-0.041840661,0.140902509
0.225993735,0.104127314,-0.028567338
0.1225794,0.099639355,-0.311563027
0.063348729,0.113276251,-0.452750782
-0.001951993,0.065204586,-0.420763406
-0.053727718,-0.020877368,-0.361515683
-0.031484084,0.031413375,-0.196363699
0.017335129,0.052336336,-0.07199673
0.014794286,-0.011931845,-0.06517536
-0.043633965,-0.028310733,-0.130702602
-0.128197779,-0.116745973,-0.035612581
-0.127225619,-0.031594577,0.052251581
-0.030531396,-0.007544424,-0.000569909
0.007548589,0.09273206,-0.114185182
0.138664183,0.264513691,-0.123459791
0.394239849,0.209798935,-0.110217448
0.541813652,0.237243991,-0.026526188
0.608972221,0.159826405,-0.059339493
0.558451483,0.084583825,0.044048401
0.381767576,-0.006599837,0.34509354
